OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
STARLINK-32557,2024-222P,2025-12-04T06:00:28.646784,15.27649272,0.0001474,43.0035,304.571,274.3326,85.7357,0,U,62127,999,5832,0.0023459,0.00065001,0.0
STARLINK-32568,2024-222Q,2025-12-04T15:51:07.920576,15.27589959,0.0001145,43.0031,313.0193,48.0112,312.0837,0,U,62128,999,5795,0.0018327,0.00050532,0.0
STARLINK-32462,2024-222R,2025-12-04T00:06:33.708384,15.27607152,0.00010704,43.0018,313.2379,269.1876,90.8853,0,U,62129,999,5815,0.0014949748,0.0004114,0.0
STARLINK-32463,2024-222S,2025-12-04T07:17:46.552128,15.27636849,0.0001272,43.0042,314.6397,285.0676,75.0035,0,U,62130,999,5816,0.0025403,0.00070432,0.0
STARLINK-32550,2024-222T,2025-12-04T00:18:49.183200,15.2761603,9.157e-05,42.9995,316.7538,219.9967,140.0817,0,U,62131,999,5816,0.00169033,0.00046598,0.0
STARLINK-32507,2024-222U,2025-12-03T15:15:53.093952,15.27600266,0.00012453,42.9977,318.2302,32.8005,327.2924,0,U,62132,999,5791,0.001899472,0.00052412,0.0
STARLINK-32245,2024-222V,2025-12-04T07:49:13.282752,15.27646201,0.0002264,43.0026,314.8027,245.7871,114.2745,0,U,62133,999,5832,0.0020491,0.00056677,0.0
STARLINK-32546,2024-222W,2025-12-04T06:28:43.573728,15.27610111,0.0001981,43.0,311.7884,261.4084,98.6543,0,U,62134,999,5808,0.0026896,0.0007457,0.0
STARLINK-32545,2024-222X,2025-12-04T05:17:55.786848,15.27626453,0.0001213,43.0004,315.7361,278.0956,81.9758,0,U,62135,999,5819,0.0038916,0.00108567,0.0
STARLINK-32554,2024-222Y,2025-12-04T07:34:25.641984,15.27651804,0.0001331,43.0022,314.7256,272.6749,87.3951,0,U,62136,999,5821,0.0031818,0.00088545,0.0
STARLINK-32570,2024-222Z,2025-12-04T15:34:28.599168,15.27614989,0.0002251,43.0031,312.9297,45.5002,314.6034,0,U,62137,999,5836,0.0023333,0.00064581,0.0
KONDOR-FKA NO. 2,2024-223A,2025-12-04T03:36:14.698368,15.19757406,0.00017567,97.4333,179.4477,84.3949,275.7487,0,U,62138,999,5608,9.6615623e-05,1.998e-05,0.0
STARLINK-32529,2024-224A,2025-12-04T01:39:50.960448,15.2759552,0.00010928,43.001,338.3583,276.5692,83.5035,0,U,62139,999,5779,0.0018695989,0.0005157,0.0
STARLINK-32464,2024-224B,2025-12-04T06:33:24.429024,15.2762998,0.0001313,43.0045,337.2876,281.3817,78.6887,0,U,62140,999,5782,0.0019071,0.00052672,0.0
STARLINK-32482,2024-224C,2025-12-04T07:12:03.037824,15.27638915,0.0001206,43.0012,336.6232,282.2419,77.8297,0,U,62141,999,5773,0.001838,0.00050755,0.0
STARLINK-32454,2024-224D,2025-12-04T08:39:28.298016,15.27637579,0.0001656,42.9999,343.9991,281.0266,79.0399,0,U,62142,999,5781,0.0026509,0.00073546,0.0
STARLINK-32485,2024-224E,2025-12-04T00:45:29.393280,15.27628096,0.00031326,43.0003,341.51,283.8096,76.2407,0,U,62143,999,5738,0.0024074198,0.00066689,0.0
STARLINK-32388,2024-224F,2025-12-04T08:33:55.020384,15.27638628,0.0001626,43.0007,343.9718,258.4652,101.6017,0,U,62144,999,5781,0.0017797,0.00049128,0.0
STARLINK-32374,2024-224G,2025-12-04T01:26:53.721600,15.27600074,0.00014463,43.0025,338.2655,278.6806,81.3882,0,U,62145,999,5785,0.0023202683,0.00064183,0.0
STARLINK-32384,2024-224H,2025-12-04T01:28:45.365952,15.27575949,0.00010341,43.0022,338.2777,271.1316,88.9417,0,U,62146,999,5785,0.0016612272,0.00045729,0.0
STARLINK-32295,2024-224J,2025-12-04T01:43:32.840832,15.27634167,0.00015265,43.003,338.3523,270.5022,89.5654,0,U,62147,999,5774,0.0025515672,0.00070745,0.0
STARLINK-32479,2024-224K,2025-12-04T09:04:42.430368,15.27655122,0.0001056,43.0021,336.3514,265.1534,94.9198,0,U,62148,999,5784,0.0032389,0.00090166,0.0
STARLINK-32468,2024-224L,2025-12-04T09:02:51.408096,15.27651537,9.79e-05,43.002,336.3393,268.8635,91.2105,0,U,62149,999,5774,0.0025204,0.00069907,0.0
STARLINK-32629,2024-224M,2025-12-04T02:07:23.008800,15.27619262,0.00013038,43.0001,337.6161,249.8985,110.1726,0,U,62150,999,5786,0.0023714972,0.00065658,0.0
STARLINK-32644,2024-224N,2025-12-04T06:24:09.160416,15.27622447,0.0001067,42.9966,337.2305,230.8398,129.2359,0,U,62151,999,5788,0.0020255,0.00055971,0.0
STARLINK-32623,2024-224P,2025-12-04T01:00:17.216352,15.27594949,8.048e-05,43.0,341.5889,267.9728,92.1031,0,U,62152,999,5775,0.0017285214,0.00047632,0.0
STARLINK-32639,2024-224Q,2025-12-04T01:37:57.523296,15.27612903,0.00018648,43.0022,338.3224,267.8641,92.1997,0,U,62153,999,5769,0.00146322,0.00040264,0.0
STARLINK-32625,2024-224R,2025-12-04T09:39:51.715296,15.27622768,0.0001261,43.0033,336.5327,243.708,116.3642,0,U,62154,999,5779,0.0018435,0.00050883,0.0
STARLINK-32635,2024-224S,2025-12-04T10:19:10.221888,15.27663917,0.0001891,43.0018,343.6597,284.0659,75.9982,0,U,62155,999,5766,0.0023119,0.00064076,0.0
STARLINK-32532,2024-224T,2025-12-04T08:51:44.843328,15.27580437,0.0001013,43.0013,336.278,265.5003,94.5732,0,U,62156,999,5774,0.0020946,0.0005783,0.0
STARLINK-32503,2024-224U,2025-12-04T06:54:13.025664,15.27641759,0.000196,43.0028,344.3125,279.587,80.476,0,U,62157,999,5737,0.0018795,0.00051922,0.0
STARLINK-32508,2024-224V,2025-12-04T01:17:38.553216,15.27598399,8.292e-05,43.0013,338.2125,272.251,87.8247,0,U,62158,999,5785,0.0021357345,0.00059013,0.0
STARLINK-32524,2024-224W,2025-12-04T09:07:42.582144,15.27633021,0.0001243,43.0005,339.8233,284.1659,75.9055,0,U,62159,999,5770,0.001892,0.00052255,0.0
STARLINK-32484,2024-224X,2025-12-04T08:03:51.283872,15.27651269,0.000131,43.0019,336.8902,267.5892,92.481,0,U,62160,999,5789,0.0032125,0.00089411,0.0
STARLINK-32497,2024-224Y,2025-12-04T08:56:36.357792,15.27649224,0.0001265,43.0011,339.768,282.3982,77.6728,0,U,62161,999,5785,0.0025581,0.0007096,0.0
STARLINK-32526,2024-224Z,2025-12-04T09:02:09.599136,15.27643805,8.07e-05,43.0011,339.7958,266.3652,93.7107,0,U,62162,999,5785,0.0018103,0.00049988,0.0
STARLINK-32523,2024-225C,2025-12-04T13:27:39.924000,14.98366664,0.000297,70.0033,44.3915,267.1854,92.8965,0,U,62165,999,5562,0.0012048,0.00014325,0.0
STARLINK-32551,2024-225D,2025-12-04T14:27:44.189856,14.98362492,0.0003144,70.0031,44.1393,274.5908,85.4892,0,U,62166,999,5563,0.0011719,0.0001393,0.0
STARLINK-32506,2024-225E,2025-12-04T13:51:42.740064,14.9835646,0.0003087,70.0027,44.4493,272.1165,87.9641,0,U,62167,999,5562,0.001019,0.00012095,0.0
STARLINK-32562,2024-225F,2025-12-04T14:45:46.252224,14.98382463,0.0003004,70.0029,44.1755,268.6612,91.4203,0,U,62168,999,5563,0.0016505,0.00019682,0.0
STARLINK-32558,2024-225G,2025-12-04T16:33:55.291392,14.98360223,0.0003242,70.0029,44.038,270.8517,89.2271,0,U,62169,999,5564,0.0010134,0.00012029,0.0
STARLINK-32538,2024-225H,2025-12-04T13:39:41.289696,14.9835773,0.0003055,70.0031,44.4188,270.3802,89.7007,0,U,62170,999,5562,0.0011144,0.00013239,0.0
STARLINK-32257,2024-225J,2025-12-04T14:09:42.588000,14.98353435,0.0003033,70.0034,44.0936,270.4422,89.639,0,U,62171,999,5563,0.00088975,0.00010546,0.0
STARLINK-32407,2024-225K,2025-12-04T14:33:45.678816,14.98281053,0.0003246,70.0037,44.146,252.747,107.3333,0,U,62172,999,5563,-0.0012471,-0.00014922,0.0
STARLINK-32575,2024-225L,2025-12-04T14:00:17.055072,14.98352424,0.0003478,70.0024,34.0633,268.9891,91.087,0,U,62173,999,5588,0.00098762,0.00011718,0.0
STARLINK-32552,2024-225M,2025-12-04T12:39:35.123040,14.98359688,0.0002942,70.0032,44.2772,268.3795,91.7028,0,U,62174,999,5562,0.0013536,0.00016108,0.0
STARLINK-32534,2024-225N,2025-12-04T13:45:42.081408,14.98352494,0.0003087,70.0027,44.4334,270.0882,89.9924,0,U,62175,999,5562,0.00085258,0.000101,0.0
STARLINK-32516,2024-225P,2025-12-04T13:33:40.985280,14.98365628,0.0003334,70.0026,44.4031,269.7919,90.2858,0,U,62176,999,5562,0.001818,0.00021687,0.0
STARLINK-32542,2024-225Q,2025-12-04T14:51:46.922112,14.98380138,0.0003301,70.0025,44.1913,271.7734,88.3047,0,U,62177,999,5563,0.0014605,0.000174,0.0
STARLINK-32600,2024-225R,2025-12-04T13:36:16.672032,14.98367426,0.0003027,70.0028,34.4049,270.5273,89.5539,0,U,62178,999,5587,0.0015251,0.00018169,0.0
STARLINK-32584,2024-225S,2025-12-04T14:39:44.832384,14.98362526,0.0003088,70.0031,44.0986,267.1897,92.8909,0,U,62179,999,5563,0.0010217,0.00012129,0.0
STARLINK-32587,2024-225T,2025-12-04T14:21:43.107840,14.98352255,0.0003033,70.0028,44.033,269.9759,90.1052,0,U,62180,999,5563,0.00079539,9.416e-05,0.0
STARLINK-32602,2024-225U,2025-12-04T13:12:15.007680,14.9834135,0.0002731,70.0043,34.3521,265.0243,95.0605,0,U,62181,999,5587,0.0015809,0.00018826,0.0
STARLINK-32565,2024-225V,2025-12-04T13:57:41.111712,14.98362105,0.0003309,70.0028,44.0669,271.1867,88.8913,0,U,62182,999,5563,0.0014518,0.00017287,0.0
STARLINK-32589,2024-225W,2025-12-04T13:57:31.044384,14.98325281,0.000311,70.0028,44.4637,269.6823,90.3979,0,U,62183,999,5562,0.00097539,0.00011563,0.0
STARLINK-32581,2024-225X,2025-12-04T12:48:11.577312,14.98354322,0.0003124,70.0028,34.2869,268.5167,91.5634,0,U,62184,999,5587,0.00090371,0.00010713,0.0
2024-226A,2024-226A,2025-12-04T19:00:32.504832,13.60139405,0.0056278,50.0053,280.0482,261.1187,98.3324,0,U,62185,999,5025,9.8359e-05,-6e-07,0.0
2024-226B,2024-226B,2025-12-04T18:25:23.421216,13.41483831,0.0011825,50.0053,321.0938,207.9334,152.091,0,U,62186,999,4961,0.00014891,-4.5e-07,0.0
TJS-13,2024-227A,2025-11-25T00:41:15.988128,2.00584685,0.69700027,63.6309,63.4512,269.465,17.4176,0,U,62188,999,715,0.0,5.41e-06,0.0
HAISHAO-1,2024-228A,2025-12-04T04:26:32.460288,15.65631188,0.00057651,42.9856,91.3741,348.6834,11.3901,0,U,62190,999,5702,0.00063994146,0.0006647,0.0
STARLINK-32686,2024-229A,2025-12-04T16:26:39.223680,15.27637718,0.0001324,43.0036,83.6256,291.2188,68.8522,0,U,62192,999,5607,0.0022344,0.00061849,0.0
STARLINK-32688,2024-229B,2025-12-04T09:01:05.092032,15.27614293,0.0001692,43.0043,89.0572,257.2589,102.8073,0,U,62193,999,5598,0.0017475,0.00048192,0.0
STARLINK-32684,2024-229C,2025-12-04T14:40:41.805408,15.2761473,0.0001434,43.0001,87.3927,265.925,94.1437,0,U,62194,999,5720,0.0019612,0.0005416,0.0
STARLINK-32672,2024-229D,2025-12-04T08:44:27.432096,15.27630941,0.0001922,43.0024,88.9731,287.2961,72.768,0,U,62195,999,5598,0.0018818,0.00051968,0.0
STARLINK-32682,2024-229E,2025-12-04T16:17:07.048320,15.27595734,0.000137,43.0043,54.6136,286.7508,73.3194,0,U,62196,999,5640,0.0019167,0.00052886,0.0
STARLINK-32663,2024-229F,2025-12-04T15:49:09.657984,15.27627818,0.0001457,42.9995,87.7392,279.3411,80.7276,0,U,62197,999,5602,0.0018257,0.00050395,0.0
STARLINK-32640,2024-229G,2025-12-04T08:33:21.053088,15.27637181,0.0002078,43.0058,88.9189,273.4743,86.5871,0,U,62198,999,5598,0.0015505,0.00042726,0.0
STARLINK-32653,2024-229H,2025-12-04T07:30:10.139904,15.27605674,8.73e-05,42.9994,82.4765,281.4729,78.6024,0,U,62199,999,5605,0.0018938,0.00052261,0.0
STARLINK-32647,2024-229J,2025-12-04T15:21:24.132096,15.27647032,0.0001776,43.0028,87.5955,279.9599,80.1052,0,U,62200,999,5602,0.0018529,0.00051184,0.0
STARLINK-32667,2024-229K,2025-12-04T16:03:44.413056,15.27660092,0.0002953,43.0024,86.962,274.6474,85.404,0,U,62201,999,5603,0.0018289,0.00050538,0.0
STARLINK-32655,2024-229L,2025-12-04T14:03:54.304416,15.27676556,0.0002022,43.0029,88.0526,275.8111,84.251,0,U,62202,999,5601,0.0024563,0.00068159,0.0
STARLINK-32665,2024-229M,2025-12-04T08:55:32.481408,15.27627277,0.0002277,43.0031,89.0276,295.012,65.0495,0,U,62203,999,5598,0.0016191,0.00044629,0.0
STARLINK-32664,2024-229N,2025-12-04T09:10:20.343360,15.27637045,0.0001267,43.0025,89.1025,214.6041,145.4729,0,U,62204,999,5598,0.0019943,0.00055123,0.0
STARLINK-32660,2024-229P,2025-12-04T14:36:04.641120,15.2755443,0.0002271,43.0013,73.4884,269.134,90.9251,0,U,62205,999,5618,0.0039371,0.00109616,0.0
STARLINK-32448,2024-229Q,2025-12-03T08:46:11.565696,15.27602273,0.0001484,42.9998,94.3753,268.8168,91.2513,0,U,62206,999,5583,0.0011734,0.00032189,0.0
STARLINK-32430,2024-229R,2025-12-04T13:55:20.425728,15.27657241,0.0001419,42.9987,84.5532,267.2331,92.8359,0,U,62207,999,5605,0.0014438,0.00039776,0.0
STARLINK-32675,2024-229S,2025-12-04T15:06:36.235584,15.27629042,0.0001316,43.0018,87.5214,289.9971,70.0739,0,U,62208,999,5602,0.002097,0.00057984,0.0
STARLINK-32671,2024-229T,2025-12-04T15:58:24.348576,15.27649052,0.000186,43.0002,87.7853,278.2531,81.8109,0,U,62209,999,5602,0.0021162,0.00058558,0.0
STARLINK-32670,2024-229U,2025-12-04T16:29:39.693408,15.27615246,0.0001495,43.0029,87.0989,291.2087,68.8605,0,U,62210,999,5603,0.0025016,0.000693,0.0
STARLINK-32642,2024-229V,2025-12-04T16:20:24.193248,15.27616078,0.0002619,43.0046,87.0514,277.2009,82.8545,0,U,62211,999,5603,0.0021894,0.00060552,0.0
STARLINK-32668,2024-229W,2025-12-04T14:00:53.782848,15.27640295,0.0001063,43.0013,84.5851,253.6827,106.3908,0,U,62212,999,5605,0.0019218,0.000531,0.0
STARLINK-32669,2024-229X,2025-12-04T07:52:50.252160,15.27650394,0.000139,42.9998,89.5533,171.9597,188.1277,0,U,62213,999,5597,0.0026164,0.00072602,0.0
STARLINK-32666,2024-229Y,2025-12-04T15:52:51.707712,15.27622147,0.0001242,42.9988,87.7561,292.1367,67.9353,0,U,62214,999,5602,0.0017615,0.00048593,0.0
STARLINK-32662,2024-229Z,2025-12-04T15:32:29.883840,15.27658233,0.0002153,43.0034,87.65,264.8498,95.2108,0,U,62215,999,5602,0.0019124,0.00052869,0.0
STARLINK-11394 [DTC],2024-231A,2025-12-04T15:30:14.533920,15.69973769,0.0001342,53.1568,209.8111,157.3513,202.7565,0,U,62218,999,5848,0.0039964,0.00520892,0.0
STARLINK-11490 [DTC],2024-231B,2025-12-04T15:37:18.624000,15.69983159,0.0001296,53.1562,209.843,273.2695,86.8174,0,U,62219,999,5848,0.0041343,0.00540391,0.0
STARLINK-11466 [DTC],2024-231C,2025-12-04T15:51:26.303040,15.698174,0.0001354,53.1569,209.9067,123.2563,236.8585,0,U,62220,999,5848,0.0023745,0.00299016,0.0
STARLINK-11468 [DTC],2024-231D,2025-12-04T08:27:08.599104,15.69901456,0.0001433,53.1563,211.5415,82.7419,277.3761,0,U,62221,999,5843,0.0036582,0.00472521,0.0
STARLINK-11488 [DTC],2024-231E,2025-12-04T15:44:22.038432,15.69968428,0.0001752,53.157,209.8737,145.6145,214.4986,0,U,62222,999,5848,0.0033582,0.00432804,0.0
STARLINK-11483 [DTC],2024-231F,2025-12-04T05:44:49.420032,15.69874082,0.0001816,53.1571,211.5297,106.5843,253.5374,0,U,62223,999,5842,0.0033466,0.00429457,0.0
STARLINK-11492 [DTC],2024-231G,2025-12-03T23:09:58.752576,15.69793401,0.00030477,53.1572,213.4022,153.8195,206.2977,0,U,62224,999,5837,0.00177524,0.00221088,0.0
STARLINK-11471 [DTC],2024-231H,2025-12-04T08:55:14.733120,15.6985912,2.95e-05,53.1574,210.946,348.5988,11.5023,0,U,62225,999,5844,0.0025692,0.00325209,0.0
STARLINK-11475 [DTC],2024-231J,2025-12-04T05:58:56.723232,15.69856102,9.1e-05,53.1573,211.5924,83.3614,276.7507,0,U,62226,999,5842,0.0024358,0.00307569,0.0
STARLINK-11469 [DTC],2024-231K,2025-12-04T15:23:10.759200,15.69750232,0.000147,53.1566,209.7729,107.0751,253.0428,0,U,62227,999,5848,0.0024603,0.00309371,0.0
STARLINK-11476 [DTC],2024-231L,2025-12-04T05:37:44.308704,15.69970316,0.0001064,53.1564,211.4936,92.7148,267.3991,0,U,62228,999,5843,0.0040136,0.00523233,0.0
STARLINK-11485 [DTC],2024-231M,2025-12-04T15:16:06.733056,15.69778088,0.0001254,53.1564,209.7398,114.073,246.0419,0,U,62229,999,5848,0.0025281,0.00318642,0.0
STARLINK-11481 [DTC],2024-231N,2025-12-04T16:12:36.389088,15.69813398,0.0001678,53.1562,209.9987,122.3979,237.7201,0,U,62230,999,5848,0.0030845,0.0039303,0.0
STARLINK-32650,2024-231P,2025-12-04T16:59:08.526912,15.30216741,0.0001145,53.1601,300.9955,78.1882,281.9247,0,U,62231,999,5722,0.0028491,0.00085036,0.0
STARLINK-32636,2024-231Q,2025-12-04T05:03:01.221984,15.30238508,0.0001172,53.1596,302.8735,82.945,277.1684,0,U,62232,999,5715,0.0016752,0.00049647,0.0
STARLINK-32643,2024-231R,2025-12-04T13:25:55.298784,15.30213825,0.0001459,53.1586,288.7129,81.7674,278.3492,0,U,62233,999,5737,0.001811,0.0005369,0.0
STARLINK-32652,2024-231S,2025-12-04T15:00:46.747584,15.30229991,0.0001971,53.1614,301.1917,94.1305,265.9921,0,U,62234,999,5720,0.0032552,0.00097413,0.0
STARLINK-32631,2024-231T,2025-12-04T03:40:19.561152,15.3021466,0.00012424,53.1594,290.4423,95.9697,264.1445,0,U,62235,999,5731,0.0014330619,0.00042345,0.0
STARLINK-32641,2024-231U,2025-12-04T13:30:28.480896,15.30237666,7.37e-05,53.1582,288.7306,84.5646,275.5439,0,U,62236,999,5737,0.0021723,0.00064613,0.0
QIANFAN-37,2024-232B,2025-12-04T16:44:04.331040,13.50975963,0.0002653,89.0028,42.1408,109.5822,250.5616,0,U,62238,999,9808,0.00028687,1.97e-06,0.0
QIANFAN-38,2024-232C,2025-12-04T15:32:57.562080,13.50978968,0.0013901,89.0035,42.061,211.2454,148.7873,0,U,62239,999,9813,0.00028331,1.95e-06,0.0
QIANFAN-39,2024-232D,2025-12-04T16:50:07.054656,14.25380717,0.0018475,89.0025,38.2284,104.5626,255.7618,0,U,62240,999,10024,0.00037399,8.97e-06,0.0
QIANFAN-40,2024-232E,2025-12-04T16:20:21.202080,13.50978616,0.0012682,89.0063,41.6399,218.9899,141.0339,0,U,62241,999,9850,0.00028591,1.97e-06,0.0
QIANFAN-41,2024-232F,2025-12-04T16:32:12.160896,13.509761,0.0013466,89.0033,42.0088,206.7201,153.3257,0,U,62242,999,9816,0.00030163,2.07e-06,0.0
QIANFAN-42,2024-232G,2025-12-04T16:40:04.858752,14.24477156,0.0017292,89.0023,38.2756,109.5124,250.7938,0,U,62243,999,10022,0.00035721,8.43e-06,0.0
QIANFAN-43,2024-232H,2025-12-04T16:26:11.718240,13.50974956,0.0014797,89.0038,42.0742,212.9604,147.0626,0,U,62244,999,6677,0.00029215,2.01e-06,0.0
QIANFAN-44,2024-232J,2025-12-04T16:08:31.435584,13.50977311,0.001311,89.0036,41.8863,208.9947,151.0477,0,U,62245,999,9824,0.00027101,1.87e-06,0.0
QIANFAN-45,2024-232K,2025-12-04T15:21:03.560256,13.5097681,0.0013777,89.004,42.0359,209.1146,150.9238,0,U,62246,999,9816,0.00026848,1.85e-06,0.0
QIANFAN-46,2024-232L,2025-12-04T15:56:38.776416,13.50979349,0.0013644,89.0035,42.1026,214.8259,145.2,0,U,62247,999,9812,0.00028736,1.97e-06,0.0
QIANFAN-47,2024-232M,2025-12-04T16:02:34.808352,13.50975374,0.0014098,89.0032,42.0356,214.147,145.8776,0,U,62248,999,9815,0.00027313,1.88e-06,0.0
QIANFAN-48,2024-232N,2025-12-04T15:09:14.396832,13.50977149,0.0016261,89.0036,42.0409,217.9663,142.0343,0,U,62249,999,9815,0.0002725,1.88e-06,0.0
QIANFAN-49,2024-232P,2025-12-04T16:38:07.982016,13.50976743,0.0013543,89.0035,42.0472,210.7357,149.3002,0,U,62250,999,6675,0.00028553,1.96e-06,0.0
QIANFAN-50,2024-232Q,2025-12-04T15:27:00.745632,13.50978249,0.0015145,89.004,42.0598,213.1527,146.8677,0,U,62251,999,6677,0.0002884,1.98e-06,0.0
QIANFAN-51,2024-232R,2025-12-04T16:49:59.340000,13.5097648,0.0012522,89.0034,42.0485,215.5458,144.486,0,U,62252,999,6677,0.00029241,2.01e-06,0.0
QIANFAN-52,2024-232S,2025-12-04T15:44:47.826240,13.5097459,0.0014768,89.003,41.9269,208.6526,151.3815,0,U,62253,999,6685,0.00028174,1.94e-06,0.0
QIANFAN-53,2024-232T,2025-12-04T15:15:10.419264,13.50976909,0.0013618,89.0038,42.0329,209.2851,150.7539,0,U,62254,999,6681,0.00025638,1.77e-06,0.0
QIANFAN-54,2024-232U,2025-12-04T16:14:28.392864,13.50977094,9.39e-05,89.0029,41.7079,189.1972,170.9162,0,U,62255,999,9832,0.00026509,1.83e-06,0.0
PROBA-3 CSC,2024-233A,2025-12-04T09:03:36.933120,1.22073975,0.8032205,59.5422,113.9769,199.8379,86.2608,0,U,62256,999,444,-0.006565,-2e-06,0.0
SXM-9,2024-234A,2025-12-04T08:11:03.023808,1.0027008,0.0004177,0.0128,328.4474,335.5578,167.0238,0,U,62259,999,362,0.0,-1.9e-06,0.0
SENTINEL-1C,2024-235A,2025-12-04T19:05:26.332224,14.59200875,0.0001249,98.1821,343.8958,89.2256,270.9087,0,U,62261,999,5306,4.7372e-05,1.78e-06,0.0
STARLINK-32632,2024-231V,2025-12-04T15:14:26.756160,15.30238044,0.0001352,53.1624,301.2494,83.2452,276.8703,0,U,62262,999,5721,0.0019698,0.00058509,0.0
STARLINK-11496 [DTC],2024-237A,2025-12-04T12:55:30.675072,15.71419601,0.0003601,43.0004,270.4939,336.6296,23.4407,0,U,62267,999,5808,0.0036964,0.00516977,0.0
STARLINK-11501 [DTC],2024-237B,2025-12-04T16:44:18.320928,15.70863774,0.0001447,42.9989,269.0879,271.7407,88.3295,0,U,62268,999,5806,0.0019717,0.00260912,0.0
STARLINK-11491 [DTC],2024-237C,2025-12-04T16:36:39.162816,15.70999141,0.0002754,43.0001,269.0433,230.1263,129.9363,0,U,62269,999,5811,0.0027448,0.00370364,0.0
STARLINK-11479 [DTC],2024-237D,2025-12-04T12:24:55.483776,15.7093043,2.6e-05,42.9997,270.3211,355.3351,4.7514,0,U,62270,999,5808,0.0028344,0.00381949,0.0
STARLINK-11489 [DTC],2024-237E,2025-12-04T16:21:33.145632,15.71110722,0.0004288,42.9996,269.8553,196.0874,163.9858,0,U,62271,999,5810,0.0026809,0.00363172,0.0
STARLINK-11494 [DTC],2024-237F,2025-12-04T12:47:52.575360,15.70944381,0.0003076,43.0003,270.449,57.4251,302.6914,0,U,62272,999,5803,0.003008,0.00406802,0.0
STARLINK-11333 [DTC],2024-237G,2025-12-04T13:03:08.811936,15.70915365,9.02e-05,43.0035,270.5342,304.3358,55.7424,0,U,62273,999,5808,0.0025284,0.00338629,0.0
STARLINK-11504 [DTC],2024-237H,2025-12-04T12:40:12.872064,15.70953548,3.96e-05,43.0007,270.4056,295.2609,64.8217,0,U,62274,999,5803,0.0026531,0.00356734,0.0
STARLINK-11495 [DTC],2024-237J,2025-12-04T04:16:43.544064,15.70976974,0.0001964,43.0008,272.9628,311.4916,48.5783,0,U,62275,999,5797,0.0024189,0.00324201,0.0
STARLINK-11498 [DTC],2024-237K,2025-12-04T12:17:17.473056,15.70943623,0.0002199,43.0002,270.276,59.8266,300.2819,0,U,62276,999,5808,0.0030404,0.00411393,0.0
STARLINK-11484 [DTC],2024-237L,2025-12-04T12:32:34.531296,15.70947186,0.0002339,43.0001,270.3626,45.0589,315.0468,0,U,62277,999,5808,0.0026237,0.00352462,0.0
STARLINK-11487 [DTC],2024-237M,2025-12-04T16:13:55.253280,15.71066438,0.000582,42.9989,269.8083,317.6082,42.4336,0,U,62278,999,5810,0.0026299,0.00355347,0.0
STARLINK-11499 [DTC],2024-237N,2025-12-04T16:30:31.580064,15.7103175,0.0002297,42.9996,269.9004,240.3604,119.7035,0,U,62279,999,5803,0.0037981,0.00523022,0.0
STARLINK-33548,2024-237P,2025-12-04T12:39:38.590272,15.27655242,0.0001115,43.0041,22.9304,278.227,81.8455,0,U,62280,999,5676,0.0017677,0.00048815,0.0
STARLINK-33544,2024-237Q,2025-12-04T12:22:58.208736,15.2766001,9.55e-05,42.9985,34.0864,278.5336,81.5407,0,U,62281,999,5663,0.0030318,0.00084332,0.0
STARLINK-33560,2024-237R,2025-12-04T13:31:12.658080,15.27664081,0.0001706,43.0021,33.5803,289.9996,70.0671,0,U,62282,999,5655,0.00277,0.0007696,0.0
STARLINK-33547,2024-237S,2025-12-04T10:59:56.286240,15.27657973,0.0001303,43.0036,23.2656,263.0569,97.0135,0,U,62283,999,5675,0.0027652,0.00076808,0.0
STARLINK-33563,2024-237T,2025-12-04T05:49:41.731104,15.27644909,0.0001792,42.9998,35.4708,242.0235,118.0436,0,U,62284,999,5659,0.0025896,0.00071837,0.0
STARLINK-33550,2024-237U,2025-12-04T13:25:39.631008,15.27648329,0.0001186,43.0033,33.5504,280.7106,79.3613,0,U,62285,999,5664,0.0022392,0.00062004,0.0
STARLINK-33564,2024-237V,2025-12-04T10:37:42.552768,15.27662083,2.29e-05,42.9951,34.3956,228.4517,131.6315,0,U,62286,999,5662,0.0021405,0.00059264,0.0
STARLINK-33546,2024-237W,2025-12-04T12:00:45.373824,15.27653515,0.000148,43.0015,33.9651,257.0706,102.9981,0,U,62287,999,5654,0.001913,0.00052876,0.0
STARLINK-33565,2024-237X,2025-12-04T11:51:32.255712,15.2764181,7.68e-05,42.999,22.6757,304.2387,55.8392,0,U,62288,999,5676,0.0020697,0.00057241,0.0
STARLINK-33549,2024-237Y,2025-12-04T12:17:24.573408,15.27647359,0.0002115,42.9985,34.0547,269.0354,91.0256,0,U,62289,999,5663,0.0025098,0.00069601,0.0
GJZ 01,2024-238A,2025-12-04T18:51:00.076320,13.75179026,0.0028467,59.9112,155.0784,99.4457,260.977,0,U,62290,999,4886,0.00018548,5.9e-07,0.0
GJZ 02,2024-238B,2025-12-04T17:03:28.044864,13.75162971,0.0008941,59.9168,119.3171,96.8349,263.3676,0,U,62291,999,4953,1.5265e-05,-1.04e-06,0.0
