OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
AURA,2004-026A,2026-02-02T07:00:18.766368,14.61068533,0.00014188,98.3254,348.7816,66.7527,293.3823,0,U,28376,999,14651,0.0002390248,1.126e-05,0.0
ANIK F2,2004-027A,2026-02-02T06:04:28.991712,1.00271693,0.00018737,2.9355,81.2918,263.4704,127.6669,0,U,28378,999,3991,0.0,-6.1e-07,0.0
COSMOS 2407,2004-028A,2026-02-02T03:51:45.627264,13.76320614,0.00379556,82.9627,174.8208,269.881,263.5937,0,U,28380,999,8130,5.0065158e-05,6.4e-07,0.0
SHIJIAN-6 01A (SJ-6 01A),2004-035A,2026-02-02T01:43:54.071040,15.15736356,0.00049972,97.6012,59.9268,234.5304,125.5462,0,U,28413,999,16698,0.00041492383,7.847e-05,0.0
SHIJIAN-6 01B (SJ-6 01B),2004-035B,2026-02-02T07:01:52.651200,15.05454884,0.0003252,97.6151,52.9102,225.6294,134.4666,0,U,28414,999,16652,0.0002568652,3.628e-05,0.0
COSMOS 2408,2004-037A,2026-02-02T07:36:44.358912,12.4567614,0.00155587,82.4812,50.3535,200.2376,159.809,0,U,28419,999,97111,0.00020169654,3.9e-07,0.0
COSMOS 2409,2004-037B,2026-02-02T07:39:39.274848,12.45320287,0.00129725,82.4813,53.5219,211.1022,148.9292,0,U,28420,999,97076,0.00025758161,4.7e-07,0.0
AMC-15,2004-041A,2026-02-01T21:32:42.130176,1.00272173,0.00024168,0.0498,279.708,33.9052,36.5869,0,U,28446,999,7794,0.0,-9.8e-07,0.0
JB-3 3 (ZY 2C),2004-044A,2026-02-02T00:00:16.421184,15.18101112,0.0033604,97.2551,191.7859,336.2805,23.6878,0,U,28470,999,16726,0.00019523984,3.972e-05,0.0
NAVSTAR 56 (USA 180),2004-045A,2026-02-02T06:49:17.135040,2.00571857,0.01711473,55.2125,330.3323,311.5549,119.6677,0,U,28474,999,15572,0.0,-9.7e-07,0.0
SWIFT,2004-047A,2026-02-01T14:46:33.456000,15.55657286,0.00028111,20.5535,141.0201,216.4593,143.5659,0,U,28485,999,16563,0.00077269948,0.00056462,0.0
NANOSAT-1,2004-049B,2026-02-02T06:58:15.896928,14.79799187,0.00042851,98.205,166.8597,23.0016,337.1386,0,U,28493,999,13549,0.00021237957,1.544e-05,0.0
COSMOS 2414,2005-002A,2026-02-02T07:02:14.642592,13.87910106,0.00398254,82.9526,145.6828,356.0479,4.0363,0,U,28521,999,6510,4.9537659e-05,7.5e-07,0.0
NSS-10,2005-003A,2026-02-01T23:34:45.434784,1.00271297,0.00033237,6.1122,72.1042,246.0469,130.2475,0,U,28526,999,5180,0.0,-2.63e-06,0.0
INMARSAT 4-F1,2005-009A,2026-02-02T06:42:25.725024,1.00271703,0.00023767,4.9856,42.7272,287.405,81.0281,0,U,28628,999,7632,0.0,2.3e-07,0.0
IRS-P5 (CARTOSAT-1),2005-017A,2026-02-02T00:55:33.319776,14.90627344,0.00023253,97.545,62.1726,114.6447,245.5014,0,U,28649,999,12368,0.0001603168,1.518e-05,0.0
DIRECTV 8,2005-019A,2026-02-02T06:02:14.207712,1.00271404,0.00033427,0.015,73.3124,251.0241,139.5886,0,U,28659,999,7572,0.0,-8e-08,0.0
GALAXY 28 (G-28),2005-022A,2026-02-02T06:25:34.471776,1.00585859,0.00020133,2.9509,80.6579,223.0714,247.8171,0,U,28702,999,5062,0.0,-2.26e-06,0.0
SJ-7,2005-024A,2026-02-02T01:07:09.783264,15.19256578,0.00176844,97.7436,59.6256,137.0598,223.202,0,U,28737,999,12749,0.00033780023,7.078e-05,0.0
THAICOM 4,2005-028A,2026-02-01T17:28:42.144384,1.00270965,0.00020164,0.0153,72.7425,243.6878,197.1557,0,U,28786,999,5089,0.0,-3.72e-06,0.0
REIMEI (INDEX),2005-031B,2026-02-02T06:58:13.435392,15.09282474,0.00199037,97.9978,151.2624,206.9885,153.0309,0,U,28810,999,11063,0.00041449152,6.565e-05,0.0
ANIK F1R,2005-036A,2026-02-02T05:58:37.433568,1.00272822,0.000198,3.9679,78.289,254.7008,141.787,0,U,28868,999,4510,0.0,-8.6e-07,0.0
NAVSTAR 57 (USA 183),2005-038A,2026-02-01T11:49:10.750656,2.0057501,0.01298171,54.9874,278.6541,294.792,244.8679,0,U,28874,999,14911,0.0,-2e-08,0.0
SYRACUSE 3A,2005-041B,2026-02-02T05:06:42.030144,1.00270724,0.00034306,4.2981,77.5392,241.9385,295.774,0,U,28885,999,7439,0.0,1.2e-06,0.0
BEIJING 1,2005-043A,2026-02-02T07:46:12.260928,14.63423981,0.00143762,98.2681,165.9655,348.7255,11.3623,0,U,28890,999,8092,3.3989675e-05,1.27e-06,0.0
SINAH 1,2005-043D,2026-02-02T06:49:01.624512,14.6403068,0.00140676,98.2634,166.9914,343.5358,16.5386,0,U,28893,999,8078,9.8990091e-05,4.7e-06,0.0
CUBESAT XI-V,2005-043F,2026-02-01T23:11:38.830560,14.72150132,0.00131523,98.2769,185.9339,274.7638,85.2066,0,U,28895,999,8185,0.00028390647,1.738e-05,0.0
INMARSAT 4-F2,2005-044A,2026-02-02T07:17:14.522784,1.00271661,0.00024224,4.9168,43.7962,278.8779,62.6073,0,U,28899,999,7416,0.0,-2.71e-06,0.0
COSMOS 2416 (RODNIK-S 1),2005-048A,2026-02-02T01:16:28.477632,12.5559468,0.00090764,82.467,34.0724,108.0234,306.8221,0,U,28908,999,92194,5.4055846e-05,1.9e-07,0.0
METEOSAT-9 (MSG-2),2005-049B,2026-02-01T17:07:29.176896,1.00268304,0.00016645,9.0547,55.4868,217.4247,161.4548,0,U,28912,999,564,0.0,1.14e-06,0.0
EUTELSAT 174A,2005-052A,2026-02-02T07:32:04.302816,1.00272203,0.00065128,3.8771,78.2235,236.2958,104.9448,0,U,28924,999,5097,0.0,-2e-08,0.0
ECHOSTAR 10,2006-003A,2026-02-02T06:40:52.892544,1.00269252,0.0002587,0.0122,311.8495,333.1141,197.5432,0,U,28935,999,7311,0.0,0.0,0.0
SPAINSAT,2006-007A,2026-02-01T17:12:55.577088,1.00272539,0.00044928,0.2129,90.5249,214.066,55.3286,0,U,28945,999,7286,0.0,-2.27e-06,0.0
JCSAT-5A,2006-010A,2026-02-02T07:13:52.345920,1.0027216,0.00012202,0.7597,86.0793,297.5137,349.4033,0,U,29045,999,7241,0.0,-3.38e-06,0.0
ASTRA 1KR,2006-012A,2026-02-02T06:41:40.430688,1.00273739,0.00048072,0.1258,79.2321,198.8366,333.8016,0,U,29055,999,4434,0.0,1.09e-06,0.0
EROS B,2006-014A,2026-02-02T05:33:26.004672,16.12367054,0.00141632,97.3262,158.3354,300.8122,59.1769,0,U,29079,999,9894,0.0016567685,0.01746043,0.0025568312
RESURS-DK 1,2006-021A,2026-02-02T05:20:40.243200,15.12522134,0.00050242,69.9349,328.7509,210.4605,149.627,0,U,29228,999,8216,0.00017480973,2.946e-05,0.0
GALAXY 16 (G-16),2006-023A,2026-02-02T07:38:26.608992,1.00274004,0.00030784,0.0438,234.0276,86.2568,187.8015,0,U,29236,999,7162,0.0,-1.37e-06,0.0
ARIRANG-2 (KOMPSAT-2),2006-031A,2026-02-02T07:17:01.040064,14.64553226,0.00152291,97.8272,224.2678,137.5137,326.252,0,U,29268,999,4173,4.1014427e-05,1.73e-06,0.0
EUTELSAT 33F,2006-032A,2026-02-02T06:45:40.048128,1.00274439,0.00036763,1.3136,83.8614,232.905,310.1984,0,U,29270,999,4595,0.0,1.45e-06,0.0
JCSAT-3A,2006-033A,2026-02-02T07:12:44.953920,1.00266441,0.00021185,0.0161,84.6534,234.687,49.3428,0,U,29272,999,4638,0.0,0.0,0.0
SYRACUSE 3B,2006-033B,2026-02-02T06:37:10.860960,1.00273238,0.00042047,2.5531,81.8069,231.7468,281.5121,0,U,29273,999,7132,0.0,1.1e-07,0.0
KOREASAT 5 (MUGUNGWHA 5),2006-034A,2026-02-02T08:04:38.576640,1.00271617,0.00021862,1.436,84.8034,256.9378,24.9853,0,U,29349,999,3996,0.0,-3.68e-06,0.0
HINODE (SOLAR-B),2006-041A,2026-02-02T06:35:55.934016,14.68410004,0.00174546,98.0636,51.3762,0.6716,359.451,0,U,29479,999,3507,0.0001430644,7.8e-06,0.0
NAVSTAR 58 (USA 190),2006-042A,2026-02-02T04:48:35.891424,2.00552189,0.01067253,54.6979,156.6991,52.8598,176.8835,0,U,29486,999,14168,0.0,-7e-08,0.0
DIRECTV 9S,2006-043A,2026-02-02T06:11:39.910848,1.00270799,0.00032049,2.0728,82.6096,236.7188,164.796,0,U,29494,999,5003,0.0,-1.24e-06,0.0
OPTUS D1,2006-043B,2026-02-02T05:36:54.136224,1.00269057,0.00037442,2.6875,81.3785,237.9155,49.2688,0,U,29495,999,7076,0.0,-1.96e-06,0.0
SHIJIAN-6 02A (SJ-6 02A),2006-046A,2026-02-02T06:04:48.932832,15.15154841,0.00019351,97.6556,73.3419,229.2092,130.8972,0,U,29505,999,5182,0.00047712769,8.884e-05,0.0
SHIJIAN-6 02B (SJ-6 02B),2006-046B,2026-02-02T07:08:02.317920,15.00812802,0.00132459,97.6988,63.3417,154.6642,205.5234,0,U,29506,999,5050,0.0002075205,2.58e-05,0.0
DMSP 5D-3 F17 (USA 191),2006-050A,2026-02-02T06:01:01.771680,14.14947115,0.00111369,98.7402,42.5706,82.7482,277.4957,0,U,29522,999,99333,0.00011203379,1.73e-06,0.0
BADR-4,2006-051A,2026-02-02T06:43:40.238976,1.0027048,0.00078709,1.6571,82.6662,240.1317,296.7862,0,U,29526,999,4991,0.0,1.34e-06,0.0
NAVSTAR 59 (USA 192),2006-052A,2026-02-01T19:10:01.403040,2.00549609,0.00882579,54.9619,219.3709,88.8109,272.2055,0,U,29601,999,14069,0.0,4.3e-07,0.0
WILDBLUE-1,2006-054A,2026-02-02T06:04:28.991712,1.00271341,0.00016868,2.4551,82.2531,232.0333,158.0513,0,U,29643,999,5244,0.0,-6e-07,0.0
LAPAN-TUBSAT,2007-001A,2026-02-02T05:37:40.963296,14.85771899,0.00107471,98.1291,29.4658,265.657,94.3416,0,U,29709,999,3111,7.0916115e-05,5.59e-06,0.0
THEMIS A,2007-004A,2026-02-01T09:33:06.665184,0.87836077,0.84208957,6.1532,125.0839,168.9477,243.7603,0,U,30580,999,4008,0.001896971,-3.79e-06,0.0
SKYNET 5A,2007-007B,2026-02-02T03:37:20.591328,1.00273287,0.00037852,4.9572,75.4015,246.6393,319.8094,0,U,30794,999,6934,0.0,-2.83e-06,0.0
THEMIS D,2007-004D,2026-02-02T05:22:02.739648,0.87836761,0.83725956,6.184,86.185,210.8822,133.4417,0,U,30797,999,3989,0.0,-4.35e-06,0.0
THEMIS E,2007-004E,2026-02-02T05:26:29.997312,0.87838271,0.83769559,3.6266,101.5851,196.3687,148.5902,0,U,30798,999,6473,0.0,-4.32e-06,0.0
ANIK F3,2007-009A,2026-02-02T07:32:58.314912,1.00272167,0.00028561,0.8493,85.6465,231.5506,169.8159,0,U,31102,999,4521,0.0,-1.1e-07,0.0
HAIYANG-1B,2007-010A,2026-02-02T04:44:01.644864,14.3098691,0.00124251,98.3374,20.3659,239.4015,120.5944,0,U,31113,999,98132,5.6984346e-05,1.08e-06,0.0
SAUDISAT 3,2007-012B,2026-02-02T03:13:02.008992,14.71316476,0.0013464,98.1297,343.5855,300.0857,59.9014,0,U,31118,999,788,7.5369562e-05,4.15e-06,0.0
SAUDICOMSAT 7,2007-012C,2026-02-02T04:15:47.333952,14.65906474,0.00545616,98.3615,4.6871,259.4568,100.0485,0,U,31119,999,265,0.00016159828,8.49e-06,0.0
SAUDICOMSAT 6,2007-012E,2026-02-01T21:30:52.066944,14.62350832,0.00727374,98.3923,358.0495,28.9591,331.5616,0,U,31121,999,41,0.00019488723,9.69e-06,0.0
SAUDICOMSAT 5,2007-012H,2026-02-01T20:40:06.246624,14.67930567,0.00472405,98.3328,5.1398,189.8662,170.1619,0,U,31124,999,374,0.00014681999,8.01e-06,0.0
SAUDICOMSAT 3,2007-012J,2026-02-01T22:01:59.151072,14.70425043,0.00404713,98.2984,5.7629,118.6891,241.8392,0,U,31125,999,494,0.00017388577,1.013e-05,0.0
SAUDICOMSAT 4,2007-012L,2026-02-01T20:49:13.184544,14.64306631,0.00628672,98.3816,2.8261,322.2029,37.4766,0,U,31127,999,148,0.00019998947,1.032e-05,0.0
ASTRA 1L,2007-016A,2026-02-02T06:31:56.363232,1.00079377,0.00027342,0.9732,82.6538,251.1814,241.4903,0,U,31306,999,4363,0.0,-1.61e-06,0.0
GALAXY 17 (G-17),2007-016B,2026-02-02T01:03:50.297760,1.00270129,0.00048083,2.6295,81.6558,209.9543,131.5633,0,U,31307,999,6844,0.0,-2.17e-06,0.0
YAOGAN-2,2007-019A,2026-02-02T04:09:07.785792,14.82431269,0.00205449,98.2816,249.1651,353.0063,7.0859,0,U,31490,999,761,0.00013309477,1.012e-05,0.0
GLOBALSTAR M069,2007-020C,2026-02-02T04:08:26.561760,12.23467649,9.574e-05,52.0025,274.2732,208.6191,327.1378,0,U,31573,999,86227,0.00049840256,-3.9e-07,0.0
GLOBALSTAR M072,2007-020D,2026-02-02T03:55:05.528352,11.91655361,0.00013812,51.993,99.7168,77.1144,298.4411,0,U,31574,999,85888,0.00029806147,-6.2e-07,0.0
COSMO-SKYMED 1,2007-023A,2026-02-02T06:58:49.440864,14.9624826,0.00013906,97.8856,224.0484,78.405,281.7327,0,U,31598,999,961,0.00029473337,3.267e-05,0.0
TERRASAR-X,2007-026A,2026-02-01T13:39:15.631488,15.1915171,0.00018908,97.4464,42.2088,97.9899,262.1551,0,U,31698,999,3263,6.8330573e-05,1.368e-05,0.0
COSMOS 2428,2007-029A,2026-02-02T03:17:19.132800,14.12927445,0.00068484,70.94,277.9746,316.8493,43.2091,0,U,31792,999,95907,0.00023496907,3.9e-06,0.0
ZHONGXING-6B,2007-031A,2026-02-02T08:11:41.074368,0.99063071,0.00107399,2.091,80.9114,230.0138,117.8489,0,U,31800,999,6805,0.0,-2.07e-06,0.0
DIRECTV 10,2007-032A,2026-01-31T13:20:37.243104,0.99645906,0.00049717,0.05,116.8973,254.3975,211.1935,0,U,31862,999,4422,0.0,9e-08,0.0
WORLDVIEW-1 (WV-1),2007-041A,2026-02-02T06:01:12.926784,15.23863122,0.00010246,97.3809,154.9663,285.6807,74.4318,0,U,32060,999,2232,0.00034334086,8.214e-05,0.0
INTELSAT 11 (IS-11),2007-044B,2026-02-02T06:35:55.979808,0.99052517,0.00071753,3.2142,80.3601,190.8426,319.272,0,U,32253,999,6711,0.0,-1.84e-06,0.0
WGS F1 (USA 195),2007-046A,2026-02-02T06:24:04.615776,1.00274564,7.416e-05,0.0962,86.4728,220.4881,238.9978,0,U,32258,999,5098,0.0,-2.77e-06,0.0
NAVSTAR 60 (USA 196),2007-047A,2026-02-02T02:34:13.137600,2.00562192,0.01635814,53.9917,85.6351,85.7354,276.2058,0,U,32260,999,13410,0.0,-1.6e-07,0.0
GLOBALSTAR M066,2007-048C,2026-02-02T07:23:37.754304,12.30384216,0.00053014,51.9585,85.1119,121.7725,317.446,0,U,32265,999,84362,6.134139e-05,-8.7e-07,0.0
COSMOS 2433 [GLONASS-M],2007-052A,2026-02-01T07:12:06.723648,2.1310385,0.00035852,65.6539,320.5081,266.5087,93.4708,0,U,32275,999,14216,0.0,-6.6e-07,0.0
COSMOS 2432 [GLONASS-M],2007-052B,2026-02-01T01:49:07.374720,2.13103102,0.00111694,65.6698,320.6408,323.0433,169.182,0,U,32276,999,14218,0.0,-6.7e-07,0.0
YAOGAN-3,2007-055A,2026-02-02T07:47:14.295264,14.90171427,0.00016137,97.8317,64.4813,99.3779,260.7621,0,U,32289,999,98577,0.00013575659,1.259e-05,0.0
SKYNET 5B,2007-056B,2026-02-02T06:43:25.263264,1.00269977,0.00040007,4.9081,75.1361,240.7743,302.466,0,U,32294,999,6684,0.0,1.29e-06,0.0
ASTRA 4A,2007-057A,2026-02-02T06:37:33.324960,1.00271787,0.00024414,0.0207,290.1254,24.0311,282.5247,0,U,32299,999,5029,0.0,0.0,0.0
COSMO-SKYMED 2,2007-059A,2026-02-02T06:35:58.692768,14.82114265,0.00015222,97.8837,218.8285,80.4349,279.7037,0,U,32376,999,98201,7.7947253e-05,5.68e-06,0.0
RADARSAT-2,2007-061A,2026-02-02T06:34:23.155104,14.29981689,0.00011403,98.5801,42.1178,85.5787,274.5525,0,U,32382,999,94667,0.00016805261,3.9e-06,0.0
NAVSTAR 61 (USA 199),2007-062A,2026-02-02T04:02:29.373792,2.00551585,0.00320976,55.1382,279.5802,160.9185,12.49,0,U,32384,999,13280,0.0,-9e-08,0.0
HORIZONS-2,2007-063B,2026-02-02T06:15:12.963744,1.00269044,0.00039519,2.2545,82.353,222.5094,207.5592,0,U,32388,999,6646,0.0,-2.64e-06,0.0
COSMOS 2434 [GLONASS-M],2007-065A,2026-02-02T04:41:16.391040,2.13101035,0.00045564,64.3192,196.4659,72.8008,144.4137,0,U,32393,999,14089,0.0,3.3e-07,0.0
COSMOS 2436 [GLONASS-M],2007-065C,2026-02-01T23:16:54.645024,2.13099964,0.00177609,64.3268,196.5441,9.8821,167.3904,0,U,32395,999,14084,0.0,3.4e-07,0.0
THURAYA-3,2008-001A,2026-02-02T00:13:26.728032,1.00271055,0.00026239,5.76,35.5455,273.1673,285.3358,0,U,32404,999,6613,0.0,-3.11e-06,0.0
THOR 5,2008-006A,2026-02-02T06:36:03.468096,1.00273777,0.00027115,0.0583,260.4522,57.8343,272.4344,0,U,32487,999,6596,0.0,-1.9e-07,0.0
AMC-14,2008-011A,2026-02-02T02:33:38.797056,1.00309119,0.00452801,23.8452,22.1461,352.0944,192.0459,0,U,32708,999,6681,0.0,1.01e-06,0.0
NAVSTAR 62 (USA 201),2008-012A,2026-02-01T12:40:00.629184,2.00567799,0.02051147,54.4816,155.3453,245.6576,112.1526,0,U,32711,999,13103,0.0,-1.3e-07,0.0
DIRECTV 11,2008-013A,2026-02-02T07:38:26.603808,1.00274,4.827e-05,0.002,296.1156,4.4848,207.2943,0,U,32729,999,4424,0.0,-1.36e-06,0.0
ICO G1,2008-016A,2026-02-02T01:01:35.513760,1.00269271,0.00027887,5.5142,36.4875,258.9034,119.375,0,U,32763,999,6519,0.0,-1.81e-06,0.0
VINASAT-1,2008-018A,2026-02-02T05:31:09.686208,1.00270509,0.0002028,0.0391,274.8769,69.8313,2.4123,0,U,32767,999,6523,0.0,-3.38e-06,0.0
STAR ONE C2,2008-018B,2026-02-02T06:17:42.725184,1.00271002,0.00026499,0.8955,83.7678,235.2552,202.825,0,U,32768,999,6530,0.0,-2.87e-06,0.0
CARTOSAT-2A,2008-021A,2026-02-02T07:00:10.728576,14.79029912,0.00115783,97.7853,86.4863,183.3526,176.761,0,U,32783,999,95886,5.959053e-05,3.91e-06,0.0
CUTE-1.7+APD II (CO-65),2008-021C,2026-02-02T05:11:16.627488,15.07829604,0.00106891,97.8147,12.0822,121.8262,238.4008,0,U,32785,999,96484,0.00042755457,6.491e-05,0.0
CANX-2,2008-021H,2026-02-02T04:38:38.344704,15.04385888,0.0012122,97.8508,10.5736,132.2057,228.0199,0,U,32790,999,96450,0.00031109938,4.285e-05,0.0
SEEDS II (CO-66),2008-021J,2026-02-01T23:23:56.016096,15.27457336,0.00056132,97.7478,24.9765,76.9082,283.2783,0,U,32791,999,96661,0.00064614395,0.00017313,0.0
AMOS-3,2008-022A,2026-02-02T06:35:03.564384,1.00271007,0.00029847,0.1066,90.5582,170.913,325.595,0,U,32794,999,8098,0.0,-4.6e-07,0.0
GALAXY 18 (G-18),2008-024A,2026-02-02T06:01:06.814848,1.0026985,0.00032635,0.0154,103.4515,223.4435,132.8178,0,U,32951,999,4450,0.0,0.0,0.0
YUBILEINY (RS30),2008-025A,2026-02-02T07:08:06.563616,12.43174058,0.00184301,82.5003,79.353,243.9155,116.0029,0,U,32953,999,80293,-0.00042407704,-4.9e-07,0.0
COSMOS 2437,2008-025B,2026-02-02T07:05:22.830432,12.42756094,0.00194121,82.4986,81.3352,262.8631,214.5782,0,U,32954,999,80261,0.00014871273,3e-07,0.0
COSMOS 2438,2008-025C,2026-02-02T08:01:47.332704,12.43365675,0.00203329,82.4984,76.7637,236.9284,122.9844,0,U,32955,999,80307,-6.8424348e-05,0.0,0.0
COSMOS 2439,2008-025D,2026-02-02T06:40:25.987584,12.43066861,0.00198473,82.5037,81.6683,247.9001,111.9971,0,U,32956,999,80295,8.6423062e-05,2.2e-07,0.0
FENGYUN 3A,2008-026A,2026-02-02T06:44:58.551072,14.19534627,0.00091467,98.6757,336.7391,150.2884,209.8814,0,U,32958,999,91626,6.909656e-05,1.02e-06,0.0
ZHONGXING-9,2008-028A,2026-02-02T01:54:15.467616,1.00271624,0.00099568,0.4229,87.5958,215.6342,309.993,0,U,33051,999,6468,0.0,-2.59e-06,0.0
FGRST (GLAST),2008-029A,2026-02-02T05:47:48.438240,15.23034184,0.00086068,25.5832,60.8899,172.4286,187.6382,0,U,33053,999,97523,0.0001628679,4.283e-05,0.0
SKYNET 5C,2008-030A,2026-02-02T06:31:11.434368,1.00271523,0.00046391,3.4438,78.6725,245.6505,248.1024,0,U,33055,999,6460,0.0,-1.51e-06,0.0
TURKSAT 3A,2008-030B,2026-02-02T07:19:38.682912,1.00273057,0.00036922,0.0348,80.3589,250.5807,313.4214,0,U,33056,999,5100,0.0,1.36e-06,0.0
INTELSAT 25 (IS-25),2008-034A,2026-02-02T06:27:19.305216,1.00271791,0.0004647,2.3601,82.0293,221.4002,254.3522,0,U,33153,999,6434,0.0,-2.35e-06,0.0
ECHOSTAR 11,2008-035A,2026-02-02T06:40:52.826880,1.00271603,0.0002607,0.6561,85.9264,220.8509,175.8853,0,U,33207,999,4986,0.0,-6.7e-07,0.0
SUPERBIRD-C2,2008-038A,2026-02-02T07:15:07.226208,1.00270734,0.00010058,2.0136,83.0283,131.1487,163.1093,0,U,33274,999,10437,0.0,-3.17e-06,0.0
AMC-21,2008-038B,2026-02-02T05:05:42.124704,0.99011317,0.00079903,2.5986,81.7648,340.6645,188.9352,0,U,33275,999,6413,0.0,3.7e-07,0.0
INMARSAT 4-F3,2008-039A,2026-02-02T04:51:20.943072,1.0027275,0.00027047,4.1771,31.0546,286.9165,149.2468,0,U,33278,999,4519,0.0,-1.5e-06,0.0
HUANJING 1A (HJ-1A),2008-041A,2026-02-02T07:05:16.936224,14.8359714,0.00179252,97.658,24.461,218.2797,141.7146,0,U,33320,999,93840,0.00016760487,1.334e-05,0.0
HUANJING 1B (HJ-1B),2008-041B,2026-02-02T06:34:48.836640,14.83004706,0.00349597,97.6432,28.0005,266.4015,93.32,0,U,33321,999,93841,0.00025556498,2.047e-05,0.0
GEOEYE 1,2008-042A,2026-02-02T05:34:58.840608,14.64718711,0.00048487,98.1275,108.8667,114.4378,245.7331,0,U,33331,999,93039,0.0001222454,6.03e-06,0.0
NIMIQ 4,2008-044A,2026-02-02T06:12:50.691456,1.00270528,0.00021761,0.0226,76.8782,254.6216,172.1365,0,U,33373,999,6363,0.0,-2.3e-06,0.0
GALAXY 19 (G-19),2008-045A,2026-02-02T07:38:36.994272,1.00272912,0.000308,0.0617,263.8088,49.6361,196.6895,0,U,33376,999,6355,0.0,-1.49e-06,0.0
THEOS,2008-049A,2026-02-02T07:50:36.687264,14.20109646,0.00011687,98.5786,94.8754,83.6083,276.5227,0,U,33396,999,89882,3.827458e-06,-3.4e-07,0.0
SHIJIAN-6 03A (SJ-6 03A),2008-053A,2026-02-02T05:44:07.302624,15.15532107,0.00132022,97.857,61.9063,113.3756,246.8865,0,U,33408,999,94251,0.00035383383,6.65e-05,0.0
SHIJIAN-6 03B (SJ-6 03B),2008-053B,2026-02-02T07:27:54.428832,15.03619963,0.00207847,97.8679,50.9531,132.8762,227.4212,0,U,33409,999,94247,0.0001570488,2.093e-05,0.0
COSMO-SKYMED 3,2008-054A,2026-02-02T05:47:07.463040,15.05907876,0.00165386,97.8445,249.5131,9.5088,350.6448,0,U,33412,999,93662,0.00019347336,2.755e-05,0.0
SHIYAN-3 (SY-3),2008-056A,2026-02-02T02:10:14.338272,14.30748107,0.00139306,98.6213,60.8646,167.3428,192.8107,0,U,33433,999,89948,8.3581316e-05,1.75e-06,0.0
CHUANGXIN 1-02 (CX-1-02),2008-056B,2026-02-02T08:07:24.054240,14.30121444,0.0014365,98.6285,60.8589,172.1377,188.0033,0,U,33434,999,89934,0.00012764415,2.86e-06,0.0
ASTRA 1M,2008-057A,2026-02-02T06:41:40.430688,1.00271778,0.00011317,0.0249,345.8867,248.2676,17.8738,0,U,33436,999,4438,0.0,1.1e-06,0.0
YAOGAN-4,2008-061A,2026-02-02T02:13:40.033344,14.82866956,0.00150799,97.9224,327.7067,145.714,214.505,0,U,33446,999,92564,0.00016178961,1.259e-05,0.0
EUTELSAT HOTBIRD 13C,2008-065A,2026-02-02T06:21:49.830912,1.00268897,0.00038015,2.604,80.8315,242.592,214.1394,0,U,33459,999,4599,0.0,-2.94e-06,0.0
GOSAT (IBUKI),2009-002A,2026-02-02T06:35:05.346816,14.67545459,0.00015033,98.0762,146.161,97.4629,262.6746,0,U,33492,999,91167,0.00017718321,9.57e-06,0.0
STARS (KUKAI),2009-002G,2026-02-02T05:43:51.039552,14.94538566,0.00069039,98.1427,335.2699,252.9927,107.0536,0,U,33498,999,91831,0.00049827696,5.326e-05,0.0
KKS-1 (KISEKI),2009-002H,2026-02-02T05:43:47.763264,14.82679139,0.00084007,98.1194,313.5987,18.1076,342.0435,0,U,33499,999,91619,0.00023898766,1.873e-05,0.0
EXPRESS-AM44,2009-007A,2026-02-02T06:33:03.755232,1.00271174,0.00046093,3.1165,80.0847,225.1841,274.4219,0,U,33595,999,5093,0.0,-1.01e-06,0.0
NSS-9,2009-008A,2026-02-02T06:23:29.615136,1.00270765,0.00022929,0.9129,84.0335,220.6697,106.6583,0,U,33749,999,6216,0.0,6.1e-07,0.0
TELSTAR 11N,2009-009A,2026-02-02T01:17:26.494368,1.0026958,0.00026927,0.0149,76.8959,225.5066,171.6344,0,U,34111,999,4489,0.0,-2.61e-06,0.0
NAVSTAR 63 (USA 203),2009-014A,2026-02-01T22:34:36.199200,2.00556683,0.01449083,54.5105,216.0759,61.2554,304.0515,0,U,34661,999,12357,0.0,3.9e-07,0.0
WGS F2 (USA 204),2009-017A,2026-02-02T07:03:38.535264,1.00269791,0.00011405,0.0141,86.446,354.7377,214.6927,0,U,34713,999,4426,0.0,5.9e-07,0.0
SES-7 (PROTOSTAR 2),2009-027A,2026-02-02T06:36:39.172032,1.0026971,0.00024419,0.0185,69.3992,225.1541,45.2956,0,U,34941,999,6127,0.0,-3.54e-06,0.0
MEASAT-3A,2009-032A,2026-02-02T07:06:15.453216,1.00271766,0.00031048,0.0405,312.874,359.6705,86.4751,0,U,35362,999,667,0.0,-1.21e-06,0.0
GOES 14,2009-033A,2026-02-02T05:55:52.317984,1.00109665,0.00015365,1.3394,84.8288,264.6829,90.4762,0,U,35491,999,523,0.0,1.11e-06,0.0
FM-5,2009-034A,2026-02-02T06:11:43.298592,1.00271336,0.00010627,0.0029,327.3129,235.5236,296.3674,0,U,35493,999,4529,0.0,-2.1e-06,0.0
TERRESTAR-1,2009-035A,2026-02-02T04:21:53.821152,1.00270837,0.00028615,5.0726,48.845,275.5855,122.4052,0,U,35496,999,6078,0.0,-6.6e-07,0.0
